States,District,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
tamil-nadu,coimbatore,2020,1,TOTAL,6238270,11125605562.452183
tamil-nadu,virudhunagar,2020,1,TOTAL,479760,905206376.5507178
tamil-nadu,dindigul,2020,1,TOTAL,709993,1404557847.0136855
tamil-nadu,sivaganga,2020,1,TOTAL,325464,668117971.0738193
tamil-nadu,tenkasi,2020,1,TOTAL,243203,464791849.43443143
tamil-nadu,chengalpattu,2020,1,TOTAL,8891884,10378205348.593529
tamil-nadu,kanniyakumari,2020,1,TOTAL,496514,897557961.7598515
tamil-nadu,tirunelveli,2020,1,TOTAL,456558,862756791.3530397
tamil-nadu,thiruvallur,2020,1,TOTAL,5190597,8255497494.992451
tamil-nadu,theni,2020,1,TOTAL,317448,663250209.0122557
tamil-nadu,ranipet,2020,1,TOTAL,510180,954319079.6542504
tamil-nadu,namakkal,2020,1,TOTAL,608364,1275350220.2316668
tamil-nadu,vellore,2020,1,TOTAL,1236004,1793602013.1346076
tamil-nadu,thiruvarur,2020,1,TOTAL,212930,408094487.0434287
tamil-nadu,tiruchirappalli,2020,2,TOTAL,1239752,2259353198.2312646
tamil-nadu,ramanathapuram,2020,2,TOTAL,403786,661632822.2122507
tamil-nadu,krishnagiri,2020,2,TOTAL,1815882,2926042853.4562645
tamil-nadu,cuddalore,2020,2,TOTAL,929530,1458835726.4592264
tamil-nadu,kancheepuram,2020,2,TOTAL,2203060,3393883768.0840974
tamil-nadu,tiruppur,2020,2,TOTAL,1672101,2911511483.8182716
tamil-nadu,dharmapuri,2020,2,TOTAL,971777,1539558695.6271136
tamil-nadu,thoothukkudi,2020,2,TOTAL,585510,938884780.0900332
tamil-nadu,thanjavur,2020,2,TOTAL,783386,1304374742.2084258
tamil-nadu,madurai,2020,2,TOTAL,1479517,2674909377.6650577
tamil-nadu,tiruvannamalai,2020,2,TOTAL,1016764,1564647529.0364478
tamil-nadu,salem,2020,2,TOTAL,1996687,3860454261.651264
tamil-nadu,nagapattinam,2020,2,TOTAL,390613,608201139.5141095
tamil-nadu,tirupathur,2020,2,TOTAL,631124,960294057.5729527
tamil-nadu,ariyalur,2020,2,TOTAL,263779,410063988.60662913
tamil-nadu,chennai,2020,2,TOTAL,12611208,29147317644.503105
tamil-nadu,the nilgiris,2020,2,TOTAL,355454,581703441.9510607
tamil-nadu,erode,2020,2,TOTAL,1139240,2119973187.1860313
tamil-nadu,karur,2020,2,TOTAL,382119,633428413.9921837
tamil-nadu,kallakkurichi,2020,2,TOTAL,607847,980428588.7206059
tamil-nadu,viluppuram,2020,2,TOTAL,766917,1162943132.2356915
tamil-nadu,pudukkottai,2020,2,TOTAL,459794,750888437.2587082
tamil-nadu,perambalur,2020,2,TOTAL,198639,329964998.7805215
tamil-nadu,coimbatore,2020,2,TOTAL,4598586,9331489602.73216
tamil-nadu,virudhunagar,2020,2,TOTAL,638466,1035203731.1760523
tamil-nadu,dindigul,2020,2,TOTAL,875201,1467678448.642478
tamil-nadu,sivaganga,2020,2,TOTAL,466843,832938854.3656999
tamil-nadu,tenkasi,2020,2,TOTAL,393743,607997551.0017486
tamil-nadu,chengalpattu,2020,2,TOTAL,3911793,5672393784.752347
tamil-nadu,kanniyakumari,2020,2,TOTAL,642785,1002764983.21273
tamil-nadu,tirunelveli,2020,2,TOTAL,595006,981716780.5785341
tamil-nadu,thiruvallur,2020,2,TOTAL,3872452,6511946063.8743
tamil-nadu,theni,2020,2,TOTAL,456942,841976234.1873717
tamil-nadu,ranipet,2020,2,TOTAL,609090,998988164.0633076
tamil-nadu,namakkal,2020,2,TOTAL,686147,1323772060.7081692
tamil-nadu,vellore,2020,2,TOTAL,907130,1535487877.7360196
tamil-nadu,thiruvarur,2020,2,TOTAL,311440,502858490.9367853
tamil-nadu,tiruchirappalli,2020,3,TOTAL,1609739,3502678622.7949715
tamil-nadu,ramanathapuram,2020,3,TOTAL,450267,948111943.4278743
tamil-nadu,krishnagiri,2020,3,TOTAL,2701216,4989224721.359926
tamil-nadu,cuddalore,2020,3,TOTAL,1103451,2101118231.9752603
tamil-nadu,kancheepuram,2020,3,TOTAL,3333347,5572087481.284177
tamil-nadu,tiruppur,2020,3,TOTAL,2654998,5542739051.315315
tamil-nadu,dharmapuri,2020,3,TOTAL,1221794,2483972861.1500587
tamil-nadu,thoothukkudi,2020,3,TOTAL,720309,1430208948.909895
tamil-nadu,thanjavur,2020,3,TOTAL,932026,1944980672.5183542
tamil-nadu,madurai,2020,3,TOTAL,2157858,4867134340.423642
tamil-nadu,tiruvannamalai,2020,3,TOTAL,1117986,2109539881.7810178
tamil-nadu,salem,2020,3,TOTAL,3016579,6990924402.004694
tamil-nadu,nagapattinam,2020,3,TOTAL,442833,905174369.872862
tamil-nadu,tirupathur,2020,3,TOTAL,767383,1468351781.2540286
tamil-nadu,ariyalur,2020,3,TOTAL,290012,560977093.7598886
tamil-nadu,chennai,2020,3,TOTAL,17354210,39868873382.45007
tamil-nadu,the nilgiris,2020,3,TOTAL,426914,842011481.384361
tamil-nadu,erode,2020,3,TOTAL,1662818,3580607368.6476808
tamil-nadu,karur,2020,3,TOTAL,476013,959688140.4116528
tamil-nadu,kallakkurichi,2020,3,TOTAL,709498,1411184195.1598125
tamil-nadu,viluppuram,2020,3,TOTAL,890428,1650714869.6221972
tamil-nadu,pudukkottai,2020,3,TOTAL,511066,1002875479.7404414
tamil-nadu,perambalur,2020,3,TOTAL,248365,486856551.5866273
tamil-nadu,coimbatore,2020,3,TOTAL,6742559,13861133095.484821
tamil-nadu,virudhunagar,2020,3,TOTAL,755042,1537205704.5032408
tamil-nadu,dindigul,2020,3,TOTAL,1046352,2133131071.9329844
tamil-nadu,sivaganga,2020,3,TOTAL,560050,1214796694.780692
tamil-nadu,tenkasi,2020,3,TOTAL,437580,877523651.9291975
tamil-nadu,chengalpattu,2020,3,TOTAL,5205491,7909757202.294512
tamil-nadu,kanniyakumari,2020,3,TOTAL,807770,1584289202.7996368
tamil-nadu,tirunelveli,2020,3,TOTAL,735138,1502249272.994345
tamil-nadu,thiruvallur,2020,3,TOTAL,5496010,10295422113.34424
tamil-nadu,theni,2020,3,TOTAL,536068,1206090412.7910213
tamil-nadu,ranipet,2020,3,TOTAL,758850,1435344028.935311
tamil-nadu,namakkal,2020,3,TOTAL,878266,1988968361.8025646
tamil-nadu,vellore,2020,3,TOTAL,1172385,2371471268.3532925
tamil-nadu,thiruvarur,2020,3,TOTAL,347154,703997543.8828171
tamil-nadu,tiruchirappalli,2020,4,TOTAL,2464746,5291331688.157503
tamil-nadu,ramanathapuram,2020,4,TOTAL,622498,1360009136.1764975
tamil-nadu,krishnagiri,2020,4,TOTAL,5011992,9044884706.251484
tamil-nadu,cuddalore,2020,4,TOTAL,1633984,3084770467.789626
tamil-nadu,kancheepuram,2020,4,TOTAL,6509711,9795433898.261469
tamil-nadu,tiruppur,2020,4,TOTAL,4364806,8662796446.594257
tamil-nadu,dharmapuri,2020,4,TOTAL,1902446,4029773950.47177
tamil-nadu,thoothukkudi,2020,4,TOTAL,1025293,2096065758.5672612
tamil-nadu,thanjavur,2020,4,TOTAL,1385065,2813748477.8655963
tamil-nadu,madurai,2020,4,TOTAL,3222620,7010358411.213523
tamil-nadu,tiruvannamalai,2020,4,TOTAL,1662872,3151358781.4440365
tamil-nadu,salem,2020,4,TOTAL,4407759,9865912487.837538
tamil-nadu,nagapattinam,2020,4,TOTAL,664899,1298601389.6956697
tamil-nadu,tirupathur,2020,4,TOTAL,1301514,2436174292.046173
tamil-nadu,ariyalur,2020,4,TOTAL,387497,743274399.6431041
tamil-nadu,chennai,2020,4,TOTAL,24172148,46230345977.314285
tamil-nadu,the nilgiris,2020,4,TOTAL,715903,1389804925.0072508
tamil-nadu,erode,2020,4,TOTAL,2534766,5126731992.032161
tamil-nadu,karur,2020,4,TOTAL,721954,1457183761.2301733
tamil-nadu,kallakkurichi,2020,4,TOTAL,959178,1942813252.5128467
tamil-nadu,viluppuram,2020,4,TOTAL,1372880,2475210959.1676445
tamil-nadu,pudukkottai,2020,4,TOTAL,724855,1483819411.301909
tamil-nadu,perambalur,2020,4,TOTAL,365657,715175756.890573
tamil-nadu,coimbatore,2020,4,TOTAL,10473572,18723397961.28515
tamil-nadu,virudhunagar,2020,4,TOTAL,1102516,2383190479.025921
tamil-nadu,dindigul,2020,4,TOTAL,1631369,3318607660.087685
tamil-nadu,sivaganga,2020,4,TOTAL,797194,1721864988.6506038
tamil-nadu,tenkasi,2020,4,TOTAL,609674,1274667229.591744
tamil-nadu,chengalpattu,2020,4,TOTAL,10168033,13669246947.729094
tamil-nadu,kanniyakumari,2020,4,TOTAL,1166505,2382779400.116146
tamil-nadu,tirunelveli,2020,4,TOTAL,1111193,2260434387.216198
tamil-nadu,thiruvallur,2020,4,TOTAL,10184454,17303936393.2994
tamil-nadu,theni,2020,4,TOTAL,804224,1801741591.6517766
tamil-nadu,ranipet,2020,4,TOTAL,1248949,2325606203.7697453
tamil-nadu,namakkal,2020,4,TOTAL,1351038,3027640522.714216
tamil-nadu,vellore,2020,4,TOTAL,1923419,3810475312.8014083
tamil-nadu,thiruvarur,2020,4,TOTAL,472518,964028095.5818014
tamil-nadu,tiruchirappalli,2021,1,TOTAL,2534430,5757901187.932753
tamil-nadu,ramanathapuram,2021,1,TOTAL,631789,1554931692.7774014
tamil-nadu,krishnagiri,2021,1,TOTAL,5202492,9440763059.482832
tamil-nadu,cuddalore,2021,1,TOTAL,1707504,3517107575.659477
tamil-nadu,kancheepuram,2021,1,TOTAL,7239244,10815729803.342922
tamil-nadu,tiruppur,2021,1,TOTAL,4975985,9855808601.269077
tamil-nadu,dharmapuri,2021,1,TOTAL,1935044,4467489202.169479
tamil-nadu,thoothukkudi,2021,1,TOTAL,1024223,2295990424.1404276
tamil-nadu,thanjavur,2021,1,TOTAL,1422654,3220591281.6633296
tamil-nadu,madurai,2021,1,TOTAL,3516926,7776155489.0908375
tamil-nadu,tiruvannamalai,2021,1,TOTAL,1645538,3445029710.066068
tamil-nadu,salem,2021,1,TOTAL,5675889,12397067358.312304
tamil-nadu,nagapattinam,2021,1,TOTAL,689365,1537599764.657482
tamil-nadu,tirupathur,2021,1,TOTAL,1373386,2765064695.423464
tamil-nadu,ariyalur,2021,1,TOTAL,381503,827174237.8486408
tamil-nadu,chennai,2021,1,TOTAL,39623781,67401706552.93741
tamil-nadu,the nilgiris,2021,1,TOTAL,765592,1525536741.0368812
tamil-nadu,erode,2021,1,TOTAL,3015359,6105816825.193926
tamil-nadu,karur,2021,1,TOTAL,743870,1632503232.2905831
tamil-nadu,kallakkurichi,2021,1,TOTAL,992263,2227491859.8830943
tamil-nadu,viluppuram,2021,1,TOTAL,1447099,2796485186.5226917
tamil-nadu,pudukkottai,2021,1,TOTAL,717862,1670160006.5136104
tamil-nadu,perambalur,2021,1,TOTAL,362847,795881350.4264938
tamil-nadu,coimbatore,2021,1,TOTAL,13630124,22657497371.80345
tamil-nadu,virudhunagar,2021,1,TOTAL,1109562,2480352479.604073
tamil-nadu,dindigul,2021,1,TOTAL,1675353,3733288913.068657
tamil-nadu,sivaganga,2021,1,TOTAL,803444,1871616574.1551266
tamil-nadu,tenkasi,2021,1,TOTAL,586227,1368272015.8617854
tamil-nadu,chengalpattu,2021,1,TOTAL,11689531,15537387199.626888
tamil-nadu,kanniyakumari,2021,1,TOTAL,1190574,2593569110.9656763
tamil-nadu,tirunelveli,2021,1,TOTAL,1143931,2464834832.450224
tamil-nadu,thiruvallur,2021,1,TOTAL,11085004,18895161862.27714
tamil-nadu,theni,2021,1,TOTAL,831827,1963096378.715371
tamil-nadu,ranipet,2021,1,TOTAL,1250636,2494409737.4287558
tamil-nadu,namakkal,2021,1,TOTAL,1391436,3321591123.8563447
tamil-nadu,vellore,2021,1,TOTAL,2072042,4306538176.971644
tamil-nadu,thiruvarur,2021,1,TOTAL,472338,1150542258.225264
tamil-nadu,tiruchirappalli,2021,2,TOTAL,2802791,5989876679.724473
tamil-nadu,ramanathapuram,2021,2,TOTAL,798185,1781472318.7188895
tamil-nadu,krishnagiri,2021,2,TOTAL,5709389,10202810394.134584
tamil-nadu,cuddalore,2021,2,TOTAL,2104002,3951860482.8076982
tamil-nadu,kancheepuram,2021,2,TOTAL,6712965,10372666957.168972
tamil-nadu,tiruppur,2021,2,TOTAL,5150795,9379303653.11161
tamil-nadu,dharmapuri,2021,2,TOTAL,2359010,4862765621.436455
tamil-nadu,thoothukkudi,2021,2,TOTAL,1235343,2578339769.1596274
tamil-nadu,thanjavur,2021,2,TOTAL,1640555,3416074243.8248944
tamil-nadu,madurai,2021,2,TOTAL,3953976,8300059490.344873
tamil-nadu,tiruvannamalai,2021,2,TOTAL,1985072,3856475911.7971444
tamil-nadu,salem,2021,2,TOTAL,6557056,13210082950.603289
tamil-nadu,nagapattinam,2021,2,TOTAL,791395,1603740775.831827
tamil-nadu,tirupathur,2021,2,TOTAL,1664696,3096439056.0077715
tamil-nadu,ariyalur,2021,2,TOTAL,497484,968590644.6844518
tamil-nadu,chennai,2021,2,TOTAL,43737916,74499227803.6517
tamil-nadu,the nilgiris,2021,2,TOTAL,810947,1566496075.5969553
tamil-nadu,erode,2021,2,TOTAL,3273510,6223483781.161043
tamil-nadu,karur,2021,2,TOTAL,878890,1756585805.1623807
tamil-nadu,kallakkurichi,2021,2,TOTAL,1265522,2528572642.064455
tamil-nadu,viluppuram,2021,2,TOTAL,1691100,3055469304.042017
tamil-nadu,pudukkottai,2021,2,TOTAL,887414,1878724769.0651233
tamil-nadu,perambalur,2021,2,TOTAL,435091,918814447.3710897
tamil-nadu,coimbatore,2021,2,TOTAL,13478464,22760967333.98004
tamil-nadu,virudhunagar,2021,2,TOTAL,1328980,2829209746.352104
tamil-nadu,dindigul,2021,2,TOTAL,1926229,4084399404.4486322
tamil-nadu,sivaganga,2021,2,TOTAL,991039,2138901770.5194092
tamil-nadu,tenkasi,2021,2,TOTAL,747381,1613264780.7995117
tamil-nadu,chengalpattu,2021,2,TOTAL,10075805,14457269251.206604
tamil-nadu,kanniyakumari,2021,2,TOTAL,1398479,3021399531.8626623
tamil-nadu,tirunelveli,2021,2,TOTAL,1372707,2810892734.1594667
tamil-nadu,thiruvallur,2021,2,TOTAL,10992425,19318347570.29032
tamil-nadu,theni,2021,2,TOTAL,1006998,2256366700.018511
tamil-nadu,ranipet,2021,2,TOTAL,1430560,2810335099.931938
tamil-nadu,namakkal,2021,2,TOTAL,1575727,3596658592.319852
tamil-nadu,vellore,2021,2,TOTAL,2319925,4575493116.641008
tamil-nadu,thiruvarur,2021,2,TOTAL,570619,1215901816.548285
tamil-nadu,tiruchirappalli,2021,3,TOTAL,3736365,8136231980.2489195
tamil-nadu,ramanathapuram,2021,3,TOTAL,1028742,2349967987.7481923
tamil-nadu,krishnagiri,2021,3,TOTAL,8122339,14578072272.708693
tamil-nadu,cuddalore,2021,3,TOTAL,2771525,5246388698.49807
tamil-nadu,kancheepuram,2021,3,TOTAL,9646258,14550143056.676136
tamil-nadu,tiruppur,2021,3,TOTAL,8398025,15282996499.831757
tamil-nadu,dharmapuri,2021,3,TOTAL,3165112,6750977106.361298
tamil-nadu,thoothukkudi,2021,3,TOTAL,1648598,3549683754.7758408
tamil-nadu,thanjavur,2021,3,TOTAL,2123436,4642138035.103878
tamil-nadu,madurai,2021,3,TOTAL,5142737,11208939183.589071
tamil-nadu,tiruvannamalai,2021,3,TOTAL,2496046,5012701130.634172
tamil-nadu,salem,2021,3,TOTAL,8972048,18517560410.078224
tamil-nadu,nagapattinam,2021,3,TOTAL,1080569,2291158512.005002
tamil-nadu,tirupathur,2021,3,TOTAL,2250740,4279948252.118585
tamil-nadu,ariyalur,2021,3,TOTAL,658430,1302833298.3803225
tamil-nadu,chennai,2021,3,TOTAL,60971210,100463999673.28705
tamil-nadu,the nilgiris,2021,3,TOTAL,1147621,2226960234.278348
tamil-nadu,erode,2021,3,TOTAL,4668549,9015063256.621798
tamil-nadu,karur,2021,3,TOTAL,1215220,2538560234.489727
tamil-nadu,kallakkurichi,2021,3,TOTAL,1635742,3336289610.826971
tamil-nadu,viluppuram,2021,3,TOTAL,2157103,3952931604.1340733
tamil-nadu,pudukkottai,2021,3,TOTAL,1151943,2522917992.224124
tamil-nadu,perambalur,2021,3,TOTAL,569636,1164081951.2492151
tamil-nadu,coimbatore,2021,3,TOTAL,20245762,33773953433.753265
tamil-nadu,virudhunagar,2021,3,TOTAL,1750490,3906229438.3320065
tamil-nadu,dindigul,2021,3,TOTAL,2698900,5791216155.941603
tamil-nadu,sivaganga,2021,3,TOTAL,1290549,2864305904.0258627
tamil-nadu,tenkasi,2021,3,TOTAL,974832,2236394720.4405456
tamil-nadu,chengalpattu,2021,3,TOTAL,14140388,19685011908.63714
tamil-nadu,kanniyakumari,2021,3,TOTAL,1877533,4143575246.889376
tamil-nadu,tirunelveli,2021,3,TOTAL,1846166,3848343515.85966
tamil-nadu,thiruvallur,2021,3,TOTAL,15395149,26049988524.55871
tamil-nadu,theni,2021,3,TOTAL,1367368,3070541723.4354496
tamil-nadu,ranipet,2021,3,TOTAL,1899157,3748580002.32146
tamil-nadu,namakkal,2021,3,TOTAL,2234405,5151268721.204435
tamil-nadu,vellore,2021,3,TOTAL,3162215,6375710716.318077
tamil-nadu,thiruvarur,2021,3,TOTAL,716496,1641658306.3405278
tamil-nadu,tiruchirappalli,2021,4,TOTAL,4814042,10030942198.946257
tamil-nadu,ramanathapuram,2021,4,TOTAL,1246669,2780827994.330324
tamil-nadu,krishnagiri,2021,4,TOTAL,10363352,18220873236.79904
tamil-nadu,cuddalore,2021,4,TOTAL,3416287,6301578485.45392
tamil-nadu,kancheepuram,2021,4,TOTAL,11777894,17286201190.039677
tamil-nadu,tiruppur,2021,4,TOTAL,11167439,18701118258.10759
tamil-nadu,dharmapuri,2021,4,TOTAL,4084248,8521324061.002514
tamil-nadu,thoothukkudi,2021,4,TOTAL,2046353,4257749141.726399
tamil-nadu,thanjavur,2021,4,TOTAL,2623667,5525021230.471263
tamil-nadu,madurai,2021,4,TOTAL,6309318,13464800515.296556
tamil-nadu,tiruvannamalai,2021,4,TOTAL,3112963,6154998056.425686
tamil-nadu,salem,2021,4,TOTAL,11783515,22754882844.82726
tamil-nadu,nagapattinam,2021,4,TOTAL,1340753,2671430043.215294
tamil-nadu,tirupathur,2021,4,TOTAL,2872662,5331962361.389108
tamil-nadu,ariyalur,2021,4,TOTAL,807477,1566152800.1608644
tamil-nadu,chennai,2021,4,TOTAL,76229690,118203166308.69281
tamil-nadu,the nilgiris,2021,4,TOTAL,1558845,2857114042.709935
tamil-nadu,erode,2021,4,TOTAL,6109637,11279232350.572426
tamil-nadu,karur,2021,4,TOTAL,1566335,3172350948.0010557
tamil-nadu,kallakkurichi,2021,4,TOTAL,2028745,4010952254.763807
tamil-nadu,viluppuram,2021,4,TOTAL,2599072,4570490420.456165
tamil-nadu,pudukkottai,2021,4,TOTAL,1443125,3057748358.646205
tamil-nadu,perambalur,2021,4,TOTAL,725923,1433931161.9791088
tamil-nadu,coimbatore,2021,4,TOTAL,27081380,43635817078.197556
tamil-nadu,virudhunagar,2021,4,TOTAL,2263404,5079440715.649944
tamil-nadu,dindigul,2021,4,TOTAL,3475465,7239639952.948546
tamil-nadu,sivaganga,2021,4,TOTAL,1587767,3433446160.6470966
tamil-nadu,tenkasi,2021,4,TOTAL,1188367,2702877027.9242544
tamil-nadu,chengalpattu,2021,4,TOTAL,17730987,23840432091.35557
tamil-nadu,kanniyakumari,2021,4,TOTAL,2366555,5119949451.254862
tamil-nadu,tirunelveli,2021,4,TOTAL,2274498,4618519539.499913
tamil-nadu,thiruvallur,2021,4,TOTAL,19146359,31072880036.32846
tamil-nadu,theni,2021,4,TOTAL,1763910,3864287525.995989
tamil-nadu,ranipet,2021,4,TOTAL,2380328,4599239984.944193
tamil-nadu,namakkal,2021,4,TOTAL,2959616,6469090317.722906
tamil-nadu,vellore,2021,4,TOTAL,4017284,7912499851.957881
tamil-nadu,thiruvarur,2021,4,TOTAL,892045,1980984596.362946
tamil-nadu,tiruchirappalli,2022,1,TOTAL,5422369,11360010997.109035
tamil-nadu,ramanathapuram,2022,1,TOTAL,1425024,3361169634.3715773
tamil-nadu,krishnagiri,2022,1,TOTAL,11729353,20650466208.670742
tamil-nadu,cuddalore,2022,1,TOTAL,3854898,7328083169.35031
tamil-nadu,kancheepuram,2022,1,TOTAL,13219354,19642924522.879723
tamil-nadu,tiruppur,2022,1,TOTAL,12755181,20994558968.024055
tamil-nadu,dharmapuri,2022,1,TOTAL,4750920,10116593522.472927
tamil-nadu,thoothukkudi,2022,1,TOTAL,2388242,5004713169.898031
tamil-nadu,thanjavur,2022,1,TOTAL,2942810,6384285130.794783
tamil-nadu,madurai,2022,1,TOTAL,7084562,15309320989.586184
tamil-nadu,tiruvannamalai,2022,1,TOTAL,3659658,7478979872.636584
tamil-nadu,salem,2022,1,TOTAL,13278693,26325325605.86054
tamil-nadu,nagapattinam,2022,1,TOTAL,1501440,3137077070.316338
tamil-nadu,tirupathur,2022,1,TOTAL,3403925,6408532952.989394
tamil-nadu,ariyalur,2022,1,TOTAL,898502,1840235658.86316
tamil-nadu,chennai,2022,1,TOTAL,87458453,135444152912.82495
tamil-nadu,the nilgiris,2022,1,TOTAL,1729884,3144464483.74693
tamil-nadu,erode,2022,1,TOTAL,6860000,12788323701.473593
tamil-nadu,karur,2022,1,TOTAL,1831500,3768124397.8555865
tamil-nadu,kallakkurichi,2022,1,TOTAL,2421741,5048000351.991163
tamil-nadu,viluppuram,2022,1,TOTAL,2943580,5372428494.6229515
tamil-nadu,pudukkottai,2022,1,TOTAL,1639483,3677396086.543876
tamil-nadu,perambalur,2022,1,TOTAL,834022,1744613505.1576376
tamil-nadu,coimbatore,2022,1,TOTAL,30679187,51963955887.092926
tamil-nadu,virudhunagar,2022,1,TOTAL,2550440,5676327115.346463
tamil-nadu,dindigul,2022,1,TOTAL,3965199,8412785022.744812
tamil-nadu,sivaganga,2022,1,TOTAL,1828509,4101854018.7768383
tamil-nadu,tenkasi,2022,1,TOTAL,1345693,3196885065.5183153
tamil-nadu,chengalpattu,2022,1,TOTAL,19802491,27209616572.77708
tamil-nadu,kanniyakumari,2022,1,TOTAL,2597045,5779300862.137162
tamil-nadu,tirunelveli,2022,1,TOTAL,2585793,5381065070.681534
tamil-nadu,thiruvallur,2022,1,TOTAL,21243322,35412374869.409676
tamil-nadu,theni,2022,1,TOTAL,2063736,4611206982.381892
tamil-nadu,ranipet,2022,1,TOTAL,2755460,5529848785.373485
tamil-nadu,namakkal,2022,1,TOTAL,3415879,7554607821.660087
tamil-nadu,vellore,2022,1,TOTAL,4693455,9294845509.816792
tamil-nadu,thiruvarur,2022,1,TOTAL,1013347,2334746608.8726997
tamil-nadu,tiruchirappalli,2022,2,TOTAL,6270815,12634551299.241276
tamil-nadu,ramanathapuram,2022,2,TOTAL,1634901,3744853011.614974
tamil-nadu,krishnagiri,2022,2,TOTAL,13942838,24721054679.65894
tamil-nadu,cuddalore,2022,2,TOTAL,4456802,8117134896.240127
tamil-nadu,kancheepuram,2022,2,TOTAL,15868496,22731542491.811836
tamil-nadu,tiruppur,2022,2,TOTAL,15482000,23838727353.104855
tamil-nadu,dharmapuri,2022,2,TOTAL,5738543,11978363491.184544
tamil-nadu,thoothukkudi,2022,2,TOTAL,2904687,5842566259.232948
tamil-nadu,thanjavur,2022,2,TOTAL,3489101,7198941291.2239
tamil-nadu,madurai,2022,2,TOTAL,8320838,17264493941.688946
tamil-nadu,tiruvannamalai,2022,2,TOTAL,4281517,8492400732.338126
tamil-nadu,salem,2022,2,TOTAL,16106627,30338068694.55334
tamil-nadu,nagapattinam,2022,2,TOTAL,1780491,3563820744.073098
tamil-nadu,tirupathur,2022,2,TOTAL,4039898,7419909368.9099245
tamil-nadu,ariyalur,2022,2,TOTAL,1018572,2099380930.1451182
tamil-nadu,chennai,2022,2,TOTAL,105344784,154665269695.64178
tamil-nadu,the nilgiris,2022,2,TOTAL,2334296,4192820800.6586566
tamil-nadu,erode,2022,2,TOTAL,8037374,14313011584.19171
tamil-nadu,karur,2022,2,TOTAL,2130679,4285560062.068948
tamil-nadu,kallakkurichi,2022,2,TOTAL,2827472,5639207666.8493
tamil-nadu,viluppuram,2022,2,TOTAL,3359417,5986428096.992262
tamil-nadu,pudukkottai,2022,2,TOTAL,1893795,4133146343.311369
tamil-nadu,perambalur,2022,2,TOTAL,969247,1942588737.1276388
tamil-nadu,coimbatore,2022,2,TOTAL,36695888,59260276493.12476
tamil-nadu,virudhunagar,2022,2,TOTAL,3078392,6563589359.971757
tamil-nadu,dindigul,2022,2,TOTAL,4742064,9862085177.478687
tamil-nadu,sivaganga,2022,2,TOTAL,2113451,4572110215.1412115
tamil-nadu,tenkasi,2022,2,TOTAL,1627020,3744115676.153031
tamil-nadu,chengalpattu,2022,2,TOTAL,25456618,33118244166.51247
tamil-nadu,kanniyakumari,2022,2,TOTAL,3119680,6825432728.488245
tamil-nadu,tirunelveli,2022,2,TOTAL,3088831,6293477478.325724
tamil-nadu,thiruvallur,2022,2,TOTAL,25490825,40588215771.8699
tamil-nadu,theni,2022,2,TOTAL,2444576,5292036888.261049
tamil-nadu,ranipet,2022,2,TOTAL,3219805,6359870289.317292
tamil-nadu,namakkal,2022,2,TOTAL,4127139,8629035859.175919
tamil-nadu,vellore,2022,2,TOTAL,5911444,11364769190.93938
tamil-nadu,thiruvarur,2022,2,TOTAL,1158014,2517626211.7731895
tamil-nadu,tiruchirappalli,2022,3,TOTAL,8564920,16339844623.273811
tamil-nadu,ramanathapuram,2022,3,TOTAL,2203852,4657168292.975974
tamil-nadu,krishnagiri,2022,3,TOTAL,14932340,25680854032.527496
tamil-nadu,cuddalore,2022,3,TOTAL,4680299,8326894677.322099
tamil-nadu,kancheepuram,2022,3,TOTAL,16476680,22598905113.9707
tamil-nadu,tiruppur,2022,3,TOTAL,17847117,25599159008.871284
tamil-nadu,dharmapuri,2022,3,TOTAL,6110827,12322253266.415527
tamil-nadu,thoothukkudi,2022,3,TOTAL,3019557,5929644411.408558
tamil-nadu,thanjavur,2022,3,TOTAL,3516046,7247067631.582065
tamil-nadu,madurai,2022,3,TOTAL,18854500,34963057317.53805
tamil-nadu,tiruvannamalai,2022,3,TOTAL,4546341,8676598240.042643
