States,Pincodes,Transaction_Year,Quarters,registeredUsers
tripura,sepahijala,2020,4,14333
tripura,north tripura,2020,4,12945
tripura,gomati,2020,4,12369
tripura,dhalai,2020,4,12123
tripura,khowai,2020,4,11861
tripura,unakoti,2020,4,11111
tripura,west tripura,2021,1,30415
tripura,south tripura,2021,1,24761
tripura,sepahijala,2021,1,15407
tripura,north tripura,2021,1,13875
tripura,gomati,2021,1,13259
tripura,dhalai,2021,1,12991
tripura,khowai,2021,1,12718
tripura,unakoti,2021,1,11835
tripura,west tripura,2021,2,32443
tripura,sepahijala,2021,2,26398
tripura,south tripura,2021,2,16480
tripura,north tripura,2021,2,14961
tripura,gomati,2021,2,14184
tripura,dhalai,2021,2,13953
tripura,khowai,2021,2,13618
tripura,unakoti,2021,2,12688
tripura,west tripura,2021,3,34754
tripura,sepahijala,2021,3,28328
tripura,south tripura,2021,3,17676
tripura,north tripura,2021,3,16110
tripura,gomati,2021,3,15161
tripura,dhalai,2021,3,15042
tripura,khowai,2021,3,14630
tripura,unakoti,2021,3,13681
tripura,west tripura,2021,4,37053
tripura,sepahijala,2021,4,30202
tripura,south tripura,2021,4,18860
tripura,north tripura,2021,4,17294
tripura,gomati,2021,4,16156
tripura,dhalai,2021,4,16098
tripura,khowai,2021,4,15668
tripura,unakoti,2021,4,14625
tripura,west tripura,2022,1,39256
tripura,sepahijala,2022,1,31986
tripura,south tripura,2022,1,20017
tripura,north tripura,2022,1,18503
tripura,gomati,2022,1,17110
tripura,dhalai,2022,1,17110
tripura,khowai,2022,1,16672
tripura,unakoti,2022,1,15580
tripura,west tripura,2022,2,41385
tripura,sepahijala,2022,2,33780
tripura,south tripura,2022,2,21113
tripura,north tripura,2022,2,19586
tripura,gomati,2022,2,18129
tripura,dhalai,2022,2,18019
tripura,khowai,2022,2,17628
tripura,unakoti,2022,2,16480
tripura,west tripura,2022,3,43603
tripura,sepahijala,2022,3,35586
tripura,south tripura,2022,3,22254
tripura,north tripura,2022,3,20683
tripura,gomati,2022,3,19108
tripura,dhalai,2022,3,19010
tripura,khowai,2022,3,18606
tripura,unakoti,2022,3,17384
tripura,west tripura,2022,4,45881
tripura,sepahijala,2022,4,37391
tripura,south tripura,2022,4,23420
tripura,north tripura,2022,4,21582
tripura,gomati,2022,4,20070
tripura,dhalai,2022,4,19938
tripura,khowai,2022,4,19534
tripura,unakoti,2022,4,18162
uttar-pradesh,gautam buddha nagar,2018,1,114625
uttar-pradesh,lucknow,2018,1,56583
uttar-pradesh,ghaziabad,2018,1,54783
uttar-pradesh,prayagraj,2018,1,51023
uttar-pradesh,kanpur nagar,2018,1,49362
uttar-pradesh,varanasi,2018,1,42420
uttar-pradesh,agra,2018,1,41193
uttar-pradesh,gorakhpur,2018,1,38782
uttar-pradesh,meerut,2018,1,38589
uttar-pradesh,bareilly,2018,1,37654
uttar-pradesh,gautam buddha nagar,2018,2,151073
uttar-pradesh,lucknow,2018,2,72411
uttar-pradesh,ghaziabad,2018,2,71991
uttar-pradesh,prayagraj,2018,2,68114
uttar-pradesh,varanasi,2018,2,63900
uttar-pradesh,kanpur nagar,2018,2,54856
uttar-pradesh,agra,2018,2,53985
uttar-pradesh,gorakhpur,2018,2,51161
uttar-pradesh,meerut,2018,2,50249
uttar-pradesh,bareilly,2018,2,49291
uttar-pradesh,gautam buddha nagar,2018,3,188664
uttar-pradesh,lucknow,2018,3,89958
uttar-pradesh,ghaziabad,2018,3,88997
uttar-pradesh,prayagraj,2018,3,81996
uttar-pradesh,varanasi,2018,3,77173
uttar-pradesh,kanpur nagar,2018,3,66777
uttar-pradesh,agra,2018,3,66265
uttar-pradesh,gorakhpur,2018,3,63092
uttar-pradesh,meerut,2018,3,62616
uttar-pradesh,bareilly,2018,3,61745
uttar-pradesh,gautam buddha nagar,2018,4,250205
uttar-pradesh,lucknow,2018,4,118561
uttar-pradesh,ghaziabad,2018,4,115602
uttar-pradesh,prayagraj,2018,4,99215
uttar-pradesh,varanasi,2018,4,98765
uttar-pradesh,kanpur nagar,2018,4,83251
uttar-pradesh,agra,2018,4,83096
uttar-pradesh,gorakhpur,2018,4,82743
uttar-pradesh,meerut,2018,4,81787
uttar-pradesh,bareilly,2018,4,81781
uttar-pradesh,gautam buddha nagar,2019,1,301260
uttar-pradesh,lucknow,2019,1,144046
uttar-pradesh,ghaziabad,2019,1,135947
uttar-pradesh,prayagraj,2019,1,118300
uttar-pradesh,varanasi,2019,1,115266
uttar-pradesh,kanpur nagar,2019,1,103700
uttar-pradesh,agra,2019,1,98500
uttar-pradesh,gorakhpur,2019,1,98424
uttar-pradesh,meerut,2019,1,97239
uttar-pradesh,bareilly,2019,1,95743
uttar-pradesh,gautam buddha nagar,2019,2,336709
uttar-pradesh,lucknow,2019,2,163175
uttar-pradesh,ghaziabad,2019,2,150570
uttar-pradesh,prayagraj,2019,2,132350
uttar-pradesh,kanpur nagar,2019,2,127093
uttar-pradesh,varanasi,2019,2,120848
uttar-pradesh,agra,2019,2,114100
uttar-pradesh,gorakhpur,2019,2,110497
uttar-pradesh,meerut,2019,2,107652
uttar-pradesh,bareilly,2019,2,106204
uttar-pradesh,gautam buddha nagar,2019,3,369425
uttar-pradesh,lucknow,2019,3,181701
uttar-pradesh,ghaziabad,2019,3,164576
uttar-pradesh,prayagraj,2019,3,145568
uttar-pradesh,kanpur nagar,2019,3,139053
uttar-pradesh,varanasi,2019,3,138117
uttar-pradesh,agra,2019,3,129231
uttar-pradesh,gorakhpur,2019,3,121814
uttar-pradesh,meerut,2019,3,117632
uttar-pradesh,bareilly,2019,3,116900
uttar-pradesh,gautam buddha nagar,2019,4,398548
uttar-pradesh,lucknow,2019,4,198846
uttar-pradesh,ghaziabad,2019,4,177022
uttar-pradesh,prayagraj,2019,4,157783
uttar-pradesh,kanpur nagar,2019,4,156516
uttar-pradesh,varanasi,2019,4,149208
uttar-pradesh,agra,2019,4,142373
uttar-pradesh,gorakhpur,2019,4,132136
uttar-pradesh,meerut,2019,4,128979
uttar-pradesh,bareilly,2019,4,126492
uttar-pradesh,gautam buddha nagar,2020,1,425915
uttar-pradesh,lucknow,2020,1,216851
uttar-pradesh,ghaziabad,2020,1,188483
uttar-pradesh,prayagraj,2020,1,176490
uttar-pradesh,kanpur nagar,2020,1,170164
uttar-pradesh,varanasi,2020,1,159892
uttar-pradesh,agra,2020,1,156932
uttar-pradesh,gorakhpur,2020,1,145252
uttar-pradesh,meerut,2020,1,142149
uttar-pradesh,bareilly,2020,1,134788
uttar-pradesh,gautam buddha nagar,2020,2,445271
uttar-pradesh,lucknow,2020,2,233893
uttar-pradesh,ghaziabad,2020,2,198973
uttar-pradesh,prayagraj,2020,2,197204
uttar-pradesh,kanpur nagar,2020,2,181101
uttar-pradesh,varanasi,2020,2,171693
uttar-pradesh,agra,2020,2,168162
uttar-pradesh,gorakhpur,2020,2,163186
uttar-pradesh,meerut,2020,2,150626
uttar-pradesh,bareilly,2020,2,148286
uttar-pradesh,gautam buddha nagar,2020,3,472490
uttar-pradesh,lucknow,2020,3,254167
uttar-pradesh,ghaziabad,2020,3,217344
uttar-pradesh,prayagraj,2020,3,212086
uttar-pradesh,kanpur nagar,2020,3,195737
uttar-pradesh,varanasi,2020,3,187222
uttar-pradesh,agra,2020,3,180262
uttar-pradesh,gorakhpur,2020,3,179148
uttar-pradesh,meerut,2020,3,163682
uttar-pradesh,bareilly,2020,3,161850
uttar-pradesh,gautam buddha nagar,2020,4,504506
uttar-pradesh,lucknow,2020,4,275685
uttar-pradesh,ghaziabad,2020,4,240152
uttar-pradesh,prayagraj,2020,4,227351
uttar-pradesh,kanpur nagar,2020,4,212043
uttar-pradesh,varanasi,2020,4,203632
uttar-pradesh,agra,2020,4,199145
uttar-pradesh,gorakhpur,2020,4,193284
uttar-pradesh,meerut,2020,4,180332
uttar-pradesh,bareilly,2020,4,177265
uttar-pradesh,gautam buddha nagar,2021,1,541127
uttar-pradesh,lucknow,2021,1,296638
uttar-pradesh,ghaziabad,2021,1,260999
uttar-pradesh,prayagraj,2021,1,243576
uttar-pradesh,kanpur nagar,2021,1,228468
uttar-pradesh,varanasi,2021,1,218966
uttar-pradesh,agra,2021,1,215857
uttar-pradesh,gorakhpur,2021,1,207823
uttar-pradesh,meerut,2021,1,195695
uttar-pradesh,bareilly,2021,1,191862
uttar-pradesh,gautam buddha nagar,2021,2,577428
uttar-pradesh,lucknow,2021,2,317155
uttar-pradesh,ghaziabad,2021,2,280019
uttar-pradesh,prayagraj,2021,2,259579
uttar-pradesh,kanpur nagar,2021,2,243997
uttar-pradesh,varanasi,2021,2,233826
uttar-pradesh,agra,2021,2,231243
uttar-pradesh,gorakhpur,2021,2,221839
uttar-pradesh,meerut,2021,2,209784
uttar-pradesh,bareilly,2021,2,205129
uttar-pradesh,gautam buddha nagar,2021,3,618043
uttar-pradesh,lucknow,2021,3,340418
uttar-pradesh,ghaziabad,2021,3,301296
uttar-pradesh,prayagraj,2021,3,277408
uttar-pradesh,kanpur nagar,2021,3,261291
uttar-pradesh,varanasi,2021,3,250431
uttar-pradesh,agra,2021,3,248285
uttar-pradesh,gorakhpur,2021,3,237827
uttar-pradesh,meerut,2021,3,225790
uttar-pradesh,bareilly,2021,3,220275
uttar-pradesh,gautam buddha nagar,2021,4,659549
uttar-pradesh,lucknow,2021,4,363860
uttar-pradesh,ghaziabad,2021,4,322687
uttar-pradesh,prayagraj,2021,4,295293
uttar-pradesh,kanpur nagar,2021,4,278720
uttar-pradesh,varanasi,2021,4,267154
uttar-pradesh,agra,2021,4,265421
uttar-pradesh,gorakhpur,2021,4,254063
uttar-pradesh,meerut,2021,4,241620
uttar-pradesh,bareilly,2021,4,235384
uttar-pradesh,gautam buddha nagar,2022,1,698600
uttar-pradesh,lucknow,2022,1,385906
uttar-pradesh,ghaziabad,2022,1,342842
uttar-pradesh,prayagraj,2022,1,312146
uttar-pradesh,kanpur nagar,2022,1,295067
uttar-pradesh,varanasi,2022,1,282898
uttar-pradesh,agra,2022,1,281578
uttar-pradesh,gorakhpur,2022,1,269413
uttar-pradesh,meerut,2022,1,256505
uttar-pradesh,bareilly,2022,1,249614
uttar-pradesh,gautam buddha nagar,2022,2,735907
uttar-pradesh,lucknow,2022,2,407033
uttar-pradesh,ghaziabad,2022,2,362067
uttar-pradesh,prayagraj,2022,2,328207
uttar-pradesh,kanpur nagar,2022,2,310735
uttar-pradesh,varanasi,2022,2,297920
uttar-pradesh,agra,2022,2,296944
uttar-pradesh,gorakhpur,2022,2,284353
uttar-pradesh,meerut,2022,2,270738
uttar-pradesh,bareilly,2022,2,263278
uttar-pradesh,gautam buddha nagar,2022,3,774591
uttar-pradesh,lucknow,2022,3,428994
uttar-pradesh,ghaziabad,2022,3,382248
uttar-pradesh,prayagraj,2022,3,344791
uttar-pradesh,kanpur nagar,2022,3,327083
uttar-pradesh,varanasi,2022,3,313513
uttar-pradesh,agra,2022,3,312774
uttar-pradesh,gorakhpur,2022,3,300022
uttar-pradesh,meerut,2022,3,285618
uttar-pradesh,bareilly,2022,3,277452
uttar-pradesh,gautam buddha nagar,2022,4,814008
uttar-pradesh,lucknow,2022,4,451153
uttar-pradesh,ghaziabad,2022,4,402243
uttar-pradesh,prayagraj,2022,4,361474
uttar-pradesh,kanpur nagar,2022,4,343249
uttar-pradesh,varanasi,2022,4,328666
uttar-pradesh,agra,2022,4,328252
uttar-pradesh,gorakhpur,2022,4,316051
uttar-pradesh,meerut,2022,4,300073
uttar-pradesh,bareilly,2022,4,291813
uttarakhand,dehradun,2018,1,43810
uttarakhand,haridwar,2018,1,29988
uttarakhand,udham singh nagar,2018,1,27575
uttarakhand,nainital,2018,1,21416
uttarakhand,pauri garhwal,2018,1,19733
uttarakhand,tehri garhwal,2018,1,16234
uttarakhand,almora,2018,1,13798
uttarakhand,pithoragarh,2018,1,10414
uttarakhand,chamoli,2018,1,9525
uttarakhand,uttarkashi,2018,1,9462
uttarakhand,dehradun,2018,2,57987
uttarakhand,haridwar,2018,2,39375
uttarakhand,udham singh nagar,2018,2,35979
uttarakhand,nainital,2018,2,28237
uttarakhand,pauri garhwal,2018,2,25914
uttarakhand,tehri garhwal,2018,2,21915
uttarakhand,almora,2018,2,18155
uttarakhand,pithoragarh,2018,2,13571
uttarakhand,chamoli,2018,2,12565
uttarakhand,uttarkashi,2018,2,12507
uttarakhand,dehradun,2018,3,71108
uttarakhand,haridwar,2018,3,47954
uttarakhand,udham singh nagar,2018,3,43573
uttarakhand,nainital,2018,3,34499
uttarakhand,pauri garhwal,2018,3,31596
uttarakhand,tehri garhwal,2018,3,27418
uttarakhand,almora,2018,3,22459
uttarakhand,pithoragarh,2018,3,16571
uttarakhand,chamoli,2018,3,15762
uttarakhand,uttarkashi,2018,3,15440
uttarakhand,dehradun,2018,4,88106
uttarakhand,haridwar,2018,4,58968
uttarakhand,udham singh nagar,2018,4,53288
uttarakhand,nainital,2018,4,42546
uttarakhand,pauri garhwal,2018,4,39066
uttarakhand,tehri garhwal,2018,4,34073
uttarakhand,almora,2018,4,27725
uttarakhand,pithoragarh,2018,4,20135
uttarakhand,chamoli,2018,4,19425
uttarakhand,uttarkashi,2018,4,19187
uttarakhand,dehradun,2019,1,105135
uttarakhand,haridwar,2019,1,70441
uttarakhand,udham singh nagar,2019,1,63864
uttarakhand,nainital,2019,1,50869
uttarakhand,pauri garhwal,2019,1,46574
uttarakhand,tehri garhwal,2019,1,40130
uttarakhand,almora,2019,1,33290
uttarakhand,pithoragarh,2019,1,24314
uttarakhand,chamoli,2019,1,23314
uttarakhand,uttarkashi,2019,1,23175
uttarakhand,dehradun,2019,2,122387
uttarakhand,haridwar,2019,2,78422
uttarakhand,udham singh nagar,2019,2,73468
uttarakhand,nainital,2019,2,56572
uttarakhand,pauri garhwal,2019,2,53454
uttarakhand,tehri garhwal,2019,2,45275
uttarakhand,almora,2019,2,38386
uttarakhand,pithoragarh,2019,2,27145
uttarakhand,chamoli,2019,2,26991
uttarakhand,uttarkashi,2019,2,26234
uttarakhand,dehradun,2019,3,138990
uttarakhand,haridwar,2019,3,85399
uttarakhand,udham singh nagar,2019,3,82326
uttarakhand,nainital,2019,3,62076
uttarakhand,pauri garhwal,2019,3,60160
uttarakhand,tehri garhwal,2019,3,50354
uttarakhand,almora,2019,3,43943
uttarakhand,pithoragarh,2019,3,30492
uttarakhand,chamoli,2019,3,29770
uttarakhand,uttarkashi,2019,3,29233
uttarakhand,dehradun,2019,4,152499
uttarakhand,haridwar,2019,4,92876
uttarakhand,udham singh nagar,2019,4,90316
uttarakhand,nainital,2019,4,67433
uttarakhand,pauri garhwal,2019,4,66153
uttarakhand,tehri garhwal,2019,4,55168
uttarakhand,almora,2019,4,48633
uttarakhand,pithoragarh,2019,4,33613
uttarakhand,chamoli,2019,4,32479
uttarakhand,uttarkashi,2019,4,31967
uttarakhand,dehradun,2020,1,167128
uttarakhand,haridwar,2020,1,101035
uttarakhand,udham singh nagar,2020,1,99310
uttarakhand,nainital,2020,1,73299
uttarakhand,pauri garhwal,2020,1,73268
uttarakhand,tehri garhwal,2020,1,61242
uttarakhand,almora,2020,1,53342
uttarakhand,pithoragarh,2020,1,37215
uttarakhand,chamoli,2020,1,35816
uttarakhand,uttarkashi,2020,1,35047
uttarakhand,dehradun,2020,2,180405
uttarakhand,haridwar,2020,2,108650
uttarakhand,udham singh nagar,2020,2,108459
uttarakhand,nainital,2020,2,80123
uttarakhand,pauri garhwal,2020,2,79076
uttarakhand,tehri garhwal,2020,2,67771
uttarakhand,almora,2020,2,57631
uttarakhand,pithoragarh,2020,2,40946
uttarakhand,chamoli,2020,2,39290
uttarakhand,uttarkashi,2020,2,38205
uttarakhand,dehradun,2020,3,196414
uttarakhand,haridwar,2020,3,119265
uttarakhand,udham singh nagar,2020,3,117596
uttarakhand,nainital,2020,3,87577
uttarakhand,pauri garhwal,2020,3,85731
uttarakhand,tehri garhwal,2020,3,74529
uttarakhand,almora,2020,3,62484
uttarakhand,pithoragarh,2020,3,45231
uttarakhand,chamoli,2020,3,42926
uttarakhand,uttarkashi,2020,3,41745
uttarakhand,dehradun,2020,4,214162
uttarakhand,haridwar,2020,4,130684
uttarakhand,udham singh nagar,2020,4,127869
uttarakhand,nainital,2020,4,95688
uttarakhand,pauri garhwal,2020,4,93197
uttarakhand,tehri garhwal,2020,4,81687
uttarakhand,almora,2020,4,68280
uttarakhand,pithoragarh,2020,4,49821
uttarakhand,chamoli,2020,4,46923
uttarakhand,uttarkashi,2020,4,45495
uttarakhand,dehradun,2021,1,230378
uttarakhand,haridwar,2021,1,140799
uttarakhand,udham singh nagar,2021,1,137954
uttarakhand,nainital,2021,1,103466
uttarakhand,pauri garhwal,2021,1,100400
uttarakhand,tehri garhwal,2021,1,88182
uttarakhand,almora,2021,1,73657
uttarakhand,pithoragarh,2021,1,53647
uttarakhand,chamoli,2021,1,50886
uttarakhand,uttarkashi,2021,1,48958
uttarakhand,dehradun,2021,2,245790
uttarakhand,haridwar,2021,2,150398
uttarakhand,udham singh nagar,2021,2,147765
uttarakhand,nainital,2021,2,110702
uttarakhand,pauri garhwal,2021,2,107534
uttarakhand,tehri garhwal,2021,2,94503
uttarakhand,almora,2021,2,78753
uttarakhand,pithoragarh,2021,2,57409
uttarakhand,chamoli,2021,2,54567
uttarakhand,uttarkashi,2021,2,52383
uttarakhand,dehradun,2021,3,262855
uttarakhand,haridwar,2021,3,161187
uttarakhand,udham singh nagar,2021,3,158724
uttarakhand,nainital,2021,3,118780
uttarakhand,pauri garhwal,2021,3,115541
uttarakhand,tehri garhwal,2021,3,101673
uttarakhand,almora,2021,3,84416
uttarakhand,pithoragarh,2021,3,61521
uttarakhand,chamoli,2021,3,58848
uttarakhand,uttarkashi,2021,3,56219
uttarakhand,dehradun,2021,4,280017
uttarakhand,haridwar,2021,4,171962
uttarakhand,udham singh nagar,2021,4,169748
uttarakhand,nainital,2021,4,126841
uttarakhand,pauri garhwal,2021,4,123554
uttarakhand,tehri garhwal,2021,4,108918
uttarakhand,almora,2021,4,90039
uttarakhand,pithoragarh,2021,4,65592
uttarakhand,chamoli,2021,4,63051
uttarakhand,uttarkashi,2021,4,60069
uttarakhand,dehradun,2022,1,295984
uttarakhand,haridwar,2022,1,182129
uttarakhand,udham singh nagar,2022,1,180198
uttarakhand,nainital,2022,1,134342
uttarakhand,pauri garhwal,2022,1,131244
uttarakhand,tehri garhwal,2022,1,115663
uttarakhand,almora,2022,1,95374
uttarakhand,pithoragarh,2022,1,69484
uttarakhand,chamoli,2022,1,67108
uttarakhand,uttarkashi,2022,1,63631
uttarakhand,dehradun,2022,2,311271
uttarakhand,haridwar,2022,2,191979
uttarakhand,udham singh nagar,2022,2,190185
uttarakhand,nainital,2022,2,141465
uttarakhand,pauri garhwal,2022,2,138582
uttarakhand,tehri garhwal,2022,2,122158
uttarakhand,almora,2022,2,100406
uttarakhand,pithoragarh,2022,2,73141
uttarakhand,chamoli,2022,2,70945
uttarakhand,uttarkashi,2022,2,67040
uttarakhand,dehradun,2022,3,326983
uttarakhand,haridwar,2022,3,202029
uttarakhand,udham singh nagar,2022,3,200811
uttarakhand,nainital,2022,3,148897
uttarakhand,pauri garhwal,2022,3,146342
uttarakhand,tehri garhwal,2022,3,128905
uttarakhand,almora,2022,3,105620
uttarakhand,pithoragarh,2022,3,76924
uttarakhand,chamoli,2022,3,74888
uttarakhand,uttarkashi,2022,3,70628
uttarakhand,dehradun,2022,4,342610
uttarakhand,haridwar,2022,4,211843
uttarakhand,udham singh nagar,2022,4,211157
uttarakhand,nainital,2022,4,156058
uttarakhand,pauri garhwal,2022,4,154116
uttarakhand,tehri garhwal,2022,4,135226
uttarakhand,almora,2022,4,110486
uttarakhand,pithoragarh,2022,4,80606
uttarakhand,chamoli,2022,4,78674
uttarakhand,uttarkashi,2022,4,74067
west-bengal,north twenty four parganas,2018,1,19073
west-bengal,kolkata,2018,1,16571
west-bengal,murshidabad,2018,1,15736
west-bengal,hooghly,2018,1,14946
west-bengal,south twenty four parganas,2018,1,14316
west-bengal,paschim bardhaman,2018,1,12475
west-bengal,howrah,2018,1,11794
west-bengal,nadia,2018,1,11698
west-bengal,purba medinipur,2018,1,11660
west-bengal,paschim medinipur,2018,1,11414
west-bengal,north twenty four parganas,2018,2,26613
west-bengal,kolkata,2018,2,22706
west-bengal,murshidabad,2018,2,21380
west-bengal,hooghly,2018,2,20661
west-bengal,south twenty four parganas,2018,2,20325
west-bengal,nadia,2018,2,17526
west-bengal,paschim bardhaman,2018,2,16775
west-bengal,howrah,2018,2,16732
west-bengal,purba medinipur,2018,2,16470
west-bengal,paschim medinipur,2018,2,16084
west-bengal,north twenty four parganas,2018,3,33006
west-bengal,kolkata,2018,3,28135
west-bengal,murshidabad,2018,3,26275
west-bengal,south twenty four parganas,2018,3,26184
west-bengal,hooghly,2018,3,25642
west-bengal,nadia,2018,3,22362
west-bengal,howrah,2018,3,21204
west-bengal,purba medinipur,2018,3,20747
west-bengal,paschim bardhaman,2018,3,20722
west-bengal,paschim medinipur,2018,3,20683
west-bengal,north twenty four parganas,2018,4,42834
west-bengal,kolkata,2018,4,36387
west-bengal,murshidabad,2018,4,35762
west-bengal,hooghly,2018,4,33534
west-bengal,south twenty four parganas,2018,4,33109
west-bengal,howrah,2018,4,31211
west-bengal,nadia,2018,4,28039
west-bengal,purba medinipur,2018,4,27277
west-bengal,paschim medinipur,2018,4,27165
west-bengal,paschim bardhaman,2018,4,27160
west-bengal,north twenty four parganas,2019,1,51367
west-bengal,kolkata,2019,1,45036
west-bengal,south twenty four parganas,2019,1,41906
west-bengal,hooghly,2019,1,40010
west-bengal,murshidabad,2019,1,38808
west-bengal,howrah,2019,1,36261
west-bengal,purba medinipur,2019,1,33907
west-bengal,nadia,2019,1,33113
west-bengal,paschim medinipur,2019,1,32710
west-bengal,paschim bardhaman,2019,1,32530
west-bengal,north twenty four parganas,2019,2,60136
west-bengal,kolkata,2019,2,52627
west-bengal,south twenty four parganas,2019,2,47420
west-bengal,hooghly,2019,2,45853
west-bengal,murshidabad,2019,2,43980
west-bengal,howrah,2019,2,40414
west-bengal,purba medinipur,2019,2,39202
west-bengal,nadia,2019,2,39042
west-bengal,paschim medinipur,2019,2,38579
west-bengal,paschim bardhaman,2019,2,37693
west-bengal,north twenty four parganas,2019,3,67292
west-bengal,kolkata,2019,3,58861
west-bengal,south twenty four parganas,2019,3,52394
west-bengal,hooghly,2019,3,51552
west-bengal,murshidabad,2019,3,48641
west-bengal,howrah,2019,3,48503
west-bengal,purba medinipur,2019,3,44210
west-bengal,nadia,2019,3,44028
west-bengal,paschim medinipur,2019,3,43325
west-bengal,paschim bardhaman,2019,3,42157
west-bengal,north twenty four parganas,2019,4,72920
west-bengal,kolkata,2019,4,63522
west-bengal,murshidabad,2019,4,56786
west-bengal,south twenty four parganas,2019,4,56363
west-bengal,hooghly,2019,4,53381
west-bengal,howrah,2019,4,52114
west-bengal,purba medinipur,2019,4,48860
west-bengal,nadia,2019,4,48153
west-bengal,paschim medinipur,2019,4,47696
west-bengal,paschim bardhaman,2019,4,45694
west-bengal,north twenty four parganas,2020,1,78806
west-bengal,kolkata,2020,1,68160
west-bengal,murshidabad,2020,1,61201
west-bengal,south twenty four parganas,2020,1,60108
west-bengal,hooghly,2020,1,57719
west-bengal,howrah,2020,1,54983
west-bengal,nadia,2020,1,52626
west-bengal,purba medinipur,2020,1,52429
west-bengal,paschim medinipur,2020,1,51964
west-bengal,paschim bardhaman,2020,1,49127
west-bengal,north twenty four parganas,2020,2,86422
west-bengal,kolkata,2020,2,74060
west-bengal,murshidabad,2020,2,66278
west-bengal,south twenty four parganas,2020,2,63653
west-bengal,hooghly,2020,2,59624
west-bengal,howrah,2020,2,57756
west-bengal,nadia,2020,2,57477
west-bengal,purba medinipur,2020,2,57162
west-bengal,paschim medinipur,2020,2,56950
