States,Pincodes,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
mizoram,serchhip,2018,3,TOTAL,2116,5451685.638387269
mizoram,lawngtlai,2018,3,TOTAL,1614,5395864.779380731
mizoram,champhai,2018,3,TOTAL,1374,1387592.831823776
mizoram,saiha,2018,3,TOTAL,1354,3878963.989123634
mizoram,aizawl,2018,4,TOTAL,9171,31415683.665513154
mizoram,lunglei,2018,4,TOTAL,8062,29851790.215654716
mizoram,kolasib,2018,4,TOTAL,4899,16932559.80195349
mizoram,mamit,2018,4,TOTAL,3226,10530239.137217648
mizoram,serchhip,2018,4,TOTAL,3127,15237044.00975996
mizoram,lawngtlai,2018,4,TOTAL,1957,7055363.567381321
mizoram,champhai,2018,4,TOTAL,1885,5348984.97486765
mizoram,saiha,2018,4,TOTAL,1806,7106611.8191277245
mizoram,aizawl,2019,1,TOTAL,10815,32202219.920329325
mizoram,lunglei,2019,1,TOTAL,9839,32773218.73796794
mizoram,kolasib,2019,1,TOTAL,8036,17505331.597700074
mizoram,mamit,2019,1,TOTAL,3804,17838227.684547935
mizoram,lawngtlai,2019,1,TOTAL,3747,13122660.023436949
mizoram,serchhip,2019,1,TOTAL,2336,8773850.47091946
mizoram,saiha,2019,1,TOTAL,2324,8118499.142918203
mizoram,champhai,2019,1,TOTAL,2085,6195278.267574426
mizoram,aizawl,2019,2,TOTAL,16165,52876456.57835414
mizoram,lunglei,2019,2,TOTAL,10612,32597038.378981933
mizoram,kolasib,2019,2,TOTAL,5902,16226240.945662752
mizoram,mamit,2019,2,TOTAL,4136,14785217.072487272
mizoram,lawngtlai,2019,2,TOTAL,4113,19215532.792167813
mizoram,serchhip,2019,2,TOTAL,2399,9370718.608164733
mizoram,champhai,2019,2,TOTAL,2343,6155400.097250203
mizoram,saiha,2019,2,TOTAL,2227,7560695.789761702
mizoram,aizawl,2019,3,TOTAL,18145,60198930.48729792
mizoram,lunglei,2019,3,TOTAL,13228,36475304.10640134
mizoram,kolasib,2019,3,TOTAL,6808,17837592.01802808
mizoram,mamit,2019,3,TOTAL,5618,16960224.577770546
mizoram,lawngtlai,2019,3,TOTAL,5099,18399461.824851856
mizoram,serchhip,2019,3,TOTAL,3985,10623453.904859398
mizoram,champhai,2019,3,TOTAL,3741,7264400.6737417905
mizoram,saiha,2019,3,TOTAL,3434,10823011.893617649
mizoram,aizawl,2019,4,TOTAL,21896,77854565.1683986
mizoram,lunglei,2019,4,TOTAL,16702,53261697.88304073
mizoram,kolasib,2019,4,TOTAL,7646,21418320.797834564
mizoram,mamit,2019,4,TOTAL,6664,21141986.50173648
mizoram,lawngtlai,2019,4,TOTAL,6653,21685654.090216577
mizoram,serchhip,2019,4,TOTAL,4967,9376856.99039545
mizoram,champhai,2019,4,TOTAL,4677,11343727.342840388
mizoram,saiha,2019,4,TOTAL,4212,11675023.17345458
mizoram,aizawl,2020,1,TOTAL,26107,80069727.23173442
mizoram,lunglei,2020,1,TOTAL,17553,46566809.15761788
mizoram,lawngtlai,2020,1,TOTAL,9463,24834759.269498974
mizoram,mamit,2020,1,TOTAL,8204,24178014.533534966
mizoram,kolasib,2020,1,TOTAL,7694,22261895.45504343
mizoram,serchhip,2020,1,TOTAL,5761,15308347.621692346
mizoram,champhai,2020,1,TOTAL,5430,12478277.828888291
mizoram,saiha,2020,1,TOTAL,5288,11578030.95365061
mizoram,aizawl,2020,2,TOTAL,27056,82745071.91532114
mizoram,lunglei,2020,2,TOTAL,23125,57903824.55727571
mizoram,lawngtlai,2020,2,TOTAL,12126,28224024.35423802
mizoram,mamit,2020,2,TOTAL,11594,29550686.485774644
mizoram,kolasib,2020,2,TOTAL,9336,23859598.259979594
mizoram,serchhip,2020,2,TOTAL,8985,17343301.96738438
mizoram,champhai,2020,2,TOTAL,7007,14286722.673601411
mizoram,saiha,2020,2,TOTAL,6818,14306489.002692653
mizoram,aizawl,2020,3,TOTAL,48205,175630753.6479782
mizoram,lunglei,2020,3,TOTAL,33223,93933682.80082603
mizoram,lawngtlai,2020,3,TOTAL,16154,41813404.612844616
mizoram,mamit,2020,3,TOTAL,14804,43100074.959498025
mizoram,kolasib,2020,3,TOTAL,12732,37277559.84015562
mizoram,champhai,2020,3,TOTAL,11471,28289823.09767698
mizoram,serchhip,2020,3,TOTAL,7281,19772523.53134822
mizoram,saiha,2020,3,TOTAL,7218,19040316.295089487
mizoram,aizawl,2020,4,TOTAL,50518,189146316.445437
mizoram,lunglei,2020,4,TOTAL,42925,128954776.66825041
mizoram,lawngtlai,2020,4,TOTAL,20372,63152383.193034805
mizoram,mamit,2020,4,TOTAL,19755,59538263.94719389
mizoram,kolasib,2020,4,TOTAL,16984,54284208.14900491
mizoram,champhai,2020,4,TOTAL,13350,42854125.74918001
mizoram,serchhip,2020,4,TOTAL,10269,32536899.05634682
mizoram,saiha,2020,4,TOTAL,9928,26322363.685954966
mizoram,aizawl,2021,1,TOTAL,76328,259766610.14421672
mizoram,lunglei,2021,1,TOTAL,37957,124419052.60999735
mizoram,lawngtlai,2021,1,TOTAL,18919,65258670.552279636
mizoram,kolasib,2021,1,TOTAL,18432,62794863.567797646
mizoram,mamit,2021,1,TOTAL,14405,52191871.48439595
mizoram,champhai,2021,1,TOTAL,12870,43501712.63680714
mizoram,serchhip,2021,1,TOTAL,10398,36981354.14938186
mizoram,saiha,2021,1,TOTAL,9569,33700318.974280916
mizoram,aizawl,2021,2,TOTAL,100831,286828666.6678535
mizoram,lunglei,2021,2,TOTAL,43604,122897873.59299406
mizoram,lawngtlai,2021,2,TOTAL,21870,63919467.25522681
mizoram,kolasib,2021,2,TOTAL,20158,66162847.71914331
mizoram,mamit,2021,2,TOTAL,17815,44250990.35806471
mizoram,champhai,2021,2,TOTAL,17215,53350063.26759015
mizoram,serchhip,2021,2,TOTAL,11636,33028353.842538297
mizoram,saiha,2021,2,TOTAL,11141,35629519.687621586
mizoram,aizawl,2021,3,TOTAL,132382,396548293.26272213
mizoram,lunglei,2021,3,TOTAL,52537,155153064.2459396
mizoram,lawngtlai,2021,3,TOTAL,26834,80528116.27439891
mizoram,kolasib,2021,3,TOTAL,23389,84326671.65194356
mizoram,mamit,2021,3,TOTAL,20907,78200255.36204359
mizoram,serchhip,2021,3,TOTAL,20559,51687775.80404206
mizoram,champhai,2021,3,TOTAL,13943,40542749.306354985
mizoram,saiha,2021,3,TOTAL,13341,44761043.75577554
mizoram,aizawl,2021,4,TOTAL,149068,459322471.46321535
mizoram,lunglei,2021,4,TOTAL,57638,185453335.79866356
mizoram,lawngtlai,2021,4,TOTAL,31966,103942186.83595565
mizoram,kolasib,2021,4,TOTAL,28960,97442673.84527901
mizoram,mamit,2021,4,TOTAL,22585,86505363.64471038
mizoram,champhai,2021,4,TOTAL,21840,59149601.09574558
mizoram,serchhip,2021,4,TOTAL,18257,63888893.18901344
mizoram,saiha,2021,4,TOTAL,14693,41720544.70167772
mizoram,aizawl,2022,1,TOTAL,161596,493112981.5938037
mizoram,lunglei,2022,1,TOTAL,58251,187630792.84342003
mizoram,lawngtlai,2022,1,TOTAL,35178,117301684.94663581
mizoram,kolasib,2022,1,TOTAL,31604,104915982.12321794
mizoram,mamit,2022,1,TOTAL,24395,72775595.47269389
mizoram,champhai,2022,1,TOTAL,23586,88722369.23976086
mizoram,serchhip,2022,1,TOTAL,19739,68208517.31733309
mizoram,saiha,2022,1,TOTAL,16509,50083842.59821437
mizoram,aizawl,2022,2,TOTAL,176922,539287734.8313656
mizoram,lunglei,2022,2,TOTAL,61159,193177354.01368
mizoram,lawngtlai,2022,2,TOTAL,37333,115541115.65753268
mizoram,kolasib,2022,2,TOTAL,33763,108588734.17382982
mizoram,mamit,2022,2,TOTAL,25626,68787352.9543477
mizoram,champhai,2022,2,TOTAL,23370,91142885.90892944
mizoram,serchhip,2022,2,TOTAL,21388,67736603.5623656
mizoram,saiha,2022,2,TOTAL,17043,53512392.014380746
mizoram,aizawl,2022,3,TOTAL,113570,314908099.4107823
mizoram,lunglei,2022,3,TOTAL,81586,252967854.29329038
mizoram,lawngtlai,2022,3,TOTAL,66826,199915615.0107905
mizoram,kolasib,2022,3,TOTAL,48703,136358845.2470162
mizoram,mamit,2022,3,TOTAL,36598,111844717.27874953
mizoram,champhai,2022,3,TOTAL,25222,83545760.70806223
mizoram,serchhip,2022,3,TOTAL,25086,72031606.18175316
mizoram,saiha,2022,3,TOTAL,22519,59376933.01538125
mizoram,aizawl,2022,4,TOTAL,78140,241568435.65820393
mizoram,lunglei,2022,4,TOTAL,73739,211066103.19186488
mizoram,lawngtlai,2022,4,TOTAL,70513,204490736.48261383
mizoram,kolasib,2022,4,TOTAL,57742,160975130.03242403
mizoram,mamit,2022,4,TOTAL,40048,117708404.60364096
mizoram,champhai,2022,4,TOTAL,28226,88558586.60795963
mizoram,serchhip,2022,4,TOTAL,26300,78104065.20237857
mizoram,saiha,2022,4,TOTAL,25913,65206303.27308114
nagaland,dimapur,2018,1,TOTAL,8620,19059457.9754965
nagaland,kohima,2018,1,TOTAL,4676,8526800.367465544
nagaland,mokokchung,2018,1,TOTAL,2189,5320667.512634823
nagaland,tuensang,2018,1,TOTAL,1944,3107458.4285241365
nagaland,mon,2018,1,TOTAL,1811,3201916.0501118824
nagaland,zunheboto,2018,1,TOTAL,1644,2618714.208606299
nagaland,wokha,2018,1,TOTAL,1604,4179699.5495559387
nagaland,phek,2018,1,TOTAL,1522,2946078.1611241894
nagaland,longleng,2018,1,TOTAL,1502,1791987.784755433
nagaland,peren,2018,1,TOTAL,1466,1220847.1138455088
nagaland,dimapur,2018,2,TOTAL,14049,31589541.56854105
nagaland,kohima,2018,2,TOTAL,4151,15665950.60320925
nagaland,mokokchung,2018,2,TOTAL,3837,11172150.569728015
nagaland,tuensang,2018,2,TOTAL,2909,6617136.2580852015
nagaland,wokha,2018,2,TOTAL,2811,7886264.316170462
nagaland,mon,2018,2,TOTAL,2593,8936208.93614057
nagaland,phek,2018,2,TOTAL,2531,4757360.070380932
nagaland,zunheboto,2018,2,TOTAL,2507,6089471.508426717
nagaland,peren,2018,2,TOTAL,2425,4731338.045573185
nagaland,longleng,2018,2,TOTAL,2321,7603876.228621699
nagaland,dimapur,2018,3,TOTAL,18409,55214851.729000755
nagaland,kohima,2018,3,TOTAL,6339,19362638.107179295
nagaland,mokokchung,2018,3,TOTAL,6234,17632711.02546443
nagaland,tuensang,2018,3,TOTAL,4741,8993242.489507133
nagaland,mon,2018,3,TOTAL,4227,11965892.120725775
nagaland,zunheboto,2018,3,TOTAL,3941,9263072.267691933
nagaland,wokha,2018,3,TOTAL,3881,10766784.408845846
nagaland,phek,2018,3,TOTAL,3326,8386059.234126009
nagaland,kiphire,2018,3,TOTAL,3294,11604672.602991698
nagaland,peren,2018,3,TOTAL,3025,7038511.888280341
nagaland,dimapur,2018,4,TOTAL,29945,85392245.18171245
nagaland,kohima,2018,4,TOTAL,9078,25994694.82180009
nagaland,mokokchung,2018,4,TOTAL,9041,24682199.945763946
nagaland,mon,2018,4,TOTAL,6418,22494531.824546993
nagaland,tuensang,2018,4,TOTAL,5934,15801519.87219157
nagaland,zunheboto,2018,4,TOTAL,5861,16060553.039441848
nagaland,wokha,2018,4,TOTAL,5806,12072686.21145789
nagaland,phek,2018,4,TOTAL,4640,14117452.103606459
nagaland,peren,2018,4,TOTAL,4531,16154445.826814137
nagaland,kiphire,2018,4,TOTAL,4309,13365015.500571402
nagaland,dimapur,2019,1,TOTAL,30078,91827720.17261904
nagaland,kohima,2019,1,TOTAL,14584,30159476.87191527
nagaland,mokokchung,2019,1,TOTAL,10009,27031176.3479111
nagaland,mon,2019,1,TOTAL,8350,24573284.265700437
nagaland,zunheboto,2019,1,TOTAL,8136,22315138.477971554
nagaland,tuensang,2019,1,TOTAL,8058,15052911.637835465
nagaland,wokha,2019,1,TOTAL,7025,13086050.057032783
nagaland,phek,2019,1,TOTAL,6928,18530850.1945588
nagaland,peren,2019,1,TOTAL,5975,17099014.99479199
nagaland,kiphire,2019,1,TOTAL,5862,16977834.509638354
nagaland,dimapur,2019,2,TOTAL,31760,104104725.46501887
nagaland,kohima,2019,2,TOTAL,18735,40457565.49277799
nagaland,zunheboto,2019,2,TOTAL,14785,35472160.350159034
nagaland,mokokchung,2019,2,TOTAL,10516,34112732.42239255
nagaland,mon,2019,2,TOTAL,9532,28357279.52848921
nagaland,tuensang,2019,2,TOTAL,9238,28020474.261258796
nagaland,wokha,2019,2,TOTAL,8673,23005692.925482314
nagaland,phek,2019,2,TOTAL,6622,16665785.463187912
nagaland,kiphire,2019,2,TOTAL,6574,21507453.23986294
nagaland,peren,2019,2,TOTAL,6310,18139841.90730157
nagaland,dimapur,2019,3,TOTAL,41627,116672435.97285631
nagaland,kohima,2019,3,TOTAL,19182,42186043.15291648
nagaland,zunheboto,2019,3,TOTAL,18411,57496576.82521042
nagaland,mokokchung,2019,3,TOTAL,15406,39276769.354254715
nagaland,mon,2019,3,TOTAL,13407,40400069.11274418
nagaland,tuensang,2019,3,TOTAL,12496,32598984.281086314
nagaland,wokha,2019,3,TOTAL,11980,28298037.527496256
nagaland,phek,2019,3,TOTAL,9865,20859370.7177426
nagaland,kiphire,2019,3,TOTAL,8286,22764213.061027512
nagaland,peren,2019,3,TOTAL,7895,22438592.29246586
nagaland,dimapur,2019,4,TOTAL,53432,162729771.13376018
nagaland,kohima,2019,4,TOTAL,23157,53249057.29916957
nagaland,mon,2019,4,TOTAL,21166,70404338.03693515
nagaland,zunheboto,2019,4,TOTAL,17825,48414486.20670793
nagaland,mokokchung,2019,4,TOTAL,16358,47684420.76319983
nagaland,wokha,2019,4,TOTAL,14794,43176789.305400774
nagaland,tuensang,2019,4,TOTAL,12854,35917267.491901875
nagaland,phek,2019,4,TOTAL,11419,24514074.6295942
nagaland,kiphire,2019,4,TOTAL,9584,23591061.55698956
nagaland,peren,2019,4,TOTAL,9461,20510259.336063154
nagaland,dimapur,2020,1,TOTAL,76306,243307125.7446099
nagaland,kohima,2020,1,TOTAL,27251,53537140.09514753
nagaland,mon,2020,1,TOTAL,23255,55004352.82759845
nagaland,mokokchung,2020,1,TOTAL,17901,43760014.79079929
nagaland,wokha,2020,1,TOTAL,16973,44747297.73667832
nagaland,tuensang,2020,1,TOTAL,14323,33062853.896179806
nagaland,phek,2020,1,TOTAL,13325,24329692.13370955
nagaland,zunheboto,2020,1,TOTAL,12550,20372023.425665107
nagaland,kiphire,2020,1,TOTAL,12223,29308889.78448297
nagaland,peren,2020,1,TOTAL,11879,27904466.43077227
nagaland,dimapur,2020,2,TOTAL,88683,249630838.837386
nagaland,kohima,2020,2,TOTAL,32308,65612323.840508595
nagaland,mon,2020,2,TOTAL,31008,76436035.42271343
nagaland,mokokchung,2020,2,TOTAL,28883,71475170.12986493
nagaland,phek,2020,2,TOTAL,22515,51332997.993564636
nagaland,tuensang,2020,2,TOTAL,20100,32531171.159068495
nagaland,wokha,2020,2,TOTAL,19152,45248907.51551339
nagaland,zunheboto,2020,2,TOTAL,19071,47517939.45894703
nagaland,peren,2020,2,TOTAL,18131,31526431.27158023
nagaland,kiphire,2020,2,TOTAL,16663,36545908.36242841
nagaland,dimapur,2020,3,TOTAL,178964,665331371.076982
nagaland,kohima,2020,3,TOTAL,71360,241104296.32871014
nagaland,mon,2020,3,TOTAL,38361,101460113.62116483
nagaland,mokokchung,2020,3,TOTAL,37605,92071969.28847097
nagaland,wokha,2020,3,TOTAL,29611,77695372.34052986
nagaland,phek,2020,3,TOTAL,27816,43073197.89448996
nagaland,tuensang,2020,3,TOTAL,24504,41475022.07565773
nagaland,zunheboto,2020,3,TOTAL,23907,62058175.44706054
nagaland,peren,2020,3,TOTAL,22410,44877066.460560605
nagaland,kiphire,2020,3,TOTAL,21724,50041249.076603666
nagaland,dimapur,2020,4,TOTAL,218369,867441276.0876397
nagaland,kohima,2020,4,TOTAL,78891,271213129.3211592
nagaland,mon,2020,4,TOTAL,44632,150581473.9898206
nagaland,mokokchung,2020,4,TOTAL,42188,132253480.34623227
nagaland,wokha,2020,4,TOTAL,35869,122400854.19522387
nagaland,tuensang,2020,4,TOTAL,29640,93140361.40278533
nagaland,phek,2020,4,TOTAL,27804,67912676.28117085
nagaland,zunheboto,2020,4,TOTAL,26081,83086337.0285494
nagaland,peren,2020,4,TOTAL,25872,71313198.79825342
nagaland,longleng,2020,4,TOTAL,25220,80402569.0913528
nagaland,dimapur,2021,1,TOTAL,363423,1172951127.7531226
nagaland,kohima,2021,1,TOTAL,128220,363160255.35726905
nagaland,mokokchung,2021,1,TOTAL,41966,156330315.9191113
nagaland,mon,2021,1,TOTAL,40032,132671767.20007543
nagaland,wokha,2021,1,TOTAL,31727,115101537.46915832
nagaland,phek,2021,1,TOTAL,26453,89394777.653785
nagaland,tuensang,2021,1,TOTAL,24152,65782952.37939013
nagaland,zunheboto,2021,1,TOTAL,22176,55564204.55603939
nagaland,peren,2021,1,TOTAL,21711,87475492.41119814
nagaland,longleng,2021,1,TOTAL,20528,63013814.15141541
nagaland,dimapur,2021,2,TOTAL,359572,1023298713.2763922
nagaland,kohima,2021,2,TOTAL,177177,415852186.7294998
nagaland,mokokchung,2021,2,TOTAL,52315,167110551.1770211
nagaland,mon,2021,2,TOTAL,48263,141967089.23475868
nagaland,wokha,2021,2,TOTAL,40661,96844071.8311841
nagaland,phek,2021,2,TOTAL,38981,120384465.6698962
nagaland,tuensang,2021,2,TOTAL,31182,95390057.6752382
nagaland,zunheboto,2021,2,TOTAL,27973,68692166.72669587
nagaland,peren,2021,2,TOTAL,25462,71513127.94937779
nagaland,longleng,2021,2,TOTAL,24522,73826858.56781642
nagaland,dimapur,2021,3,TOTAL,456410,1290687482.948593
nagaland,kohima,2021,3,TOTAL,220624,519176158.4731606
nagaland,mokokchung,2021,3,TOTAL,61132,212495515.88734996
nagaland,mon,2021,3,TOTAL,57587,191007827.50753656
nagaland,wokha,2021,3,TOTAL,45716,143827073.19997537
nagaland,phek,2021,3,TOTAL,37311,123386306.35649194
nagaland,tuensang,2021,3,TOTAL,34668,101435053.64926441
nagaland,zunheboto,2021,3,TOTAL,31202,92887048.2954697
nagaland,peren,2021,3,TOTAL,30839,80731801.38830306
nagaland,longleng,2021,3,TOTAL,30401,118688804.57013024
nagaland,dimapur,2021,4,TOTAL,538949,1571739246.7692854
nagaland,kohima,2021,4,TOTAL,280435,649562759.4776915
nagaland,mokokchung,2021,4,TOTAL,83907,259532538.15447298
nagaland,mon,2021,4,TOTAL,77146,272499171.8852565
nagaland,phek,2021,4,TOTAL,55035,181011047.25985396
nagaland,wokha,2021,4,TOTAL,44619,147372901.0259939
nagaland,tuensang,2021,4,TOTAL,40162,154614957.40258062
nagaland,zunheboto,2021,4,TOTAL,37220,121016615.26132205
nagaland,peren,2021,4,TOTAL,35914,107892344.7805478
nagaland,longleng,2021,4,TOTAL,35672,141048931.67633903
nagaland,dimapur,2022,1,TOTAL,708126,1984422692.3511353
nagaland,kohima,2022,1,TOTAL,309157,684208879.751579
nagaland,mokokchung,2022,1,TOTAL,100446,307718303.8642321
nagaland,mon,2022,1,TOTAL,89515,287444577.95047367
nagaland,wokha,2022,1,TOTAL,63732,184408325.20595765
nagaland,phek,2022,1,TOTAL,48329,152060918.87439954
nagaland,tuensang,2022,1,TOTAL,43292,161867263.13320532
nagaland,zunheboto,2022,1,TOTAL,42081,150266427.11692077
nagaland,peren,2022,1,TOTAL,40232,115864968.64848234
nagaland,longleng,2022,1,TOTAL,38293,112932398.01607677
nagaland,dimapur,2022,2,TOTAL,879313,2245214396.6041055
nagaland,kohima,2022,2,TOTAL,131975,352841201.9781292
nagaland,mokokchung,2022,2,TOTAL,107790,305817559.4982593
nagaland,mon,2022,2,TOTAL,96753,300129011.00184405
nagaland,wokha,2022,2,TOTAL,73360,197732533.0845747
nagaland,phek,2022,2,TOTAL,59683,202241235.3063969
nagaland,tuensang,2022,2,TOTAL,55640,188752451.091032
nagaland,zunheboto,2022,2,TOTAL,49875,172520803.31064355
nagaland,peren,2022,2,TOTAL,45643,123973436.77788863
nagaland,kiphire,2022,2,TOTAL,44894,145743249.00581095
nagaland,dimapur,2022,3,TOTAL,628896,1642752208.870655
nagaland,kohima,2022,3,TOTAL,201957,520587801.8986424
nagaland,mokokchung,2022,3,TOTAL,109180,298355113.8871528
nagaland,wokha,2022,3,TOTAL,99867,319835298.9079366
nagaland,mon,2022,3,TOTAL,76308,210516875.2056924
nagaland,phek,2022,3,TOTAL,67060,167493433.59991452
nagaland,tuensang,2022,3,TOTAL,64228,215206232.6197949
nagaland,zunheboto,2022,3,TOTAL,61091,196047227.96932304
nagaland,peren,2022,3,TOTAL,50676,161849571.0213467
nagaland,kiphire,2022,3,TOTAL,48544,165004718.54081702
nagaland,dimapur,2022,4,TOTAL,1119621,2902205160.7422147
nagaland,kohima,2022,4,TOTAL,196827,518045184.2342849
nagaland,wokha,2022,4,TOTAL,123371,331699180.00424886
nagaland,mokokchung,2022,4,TOTAL,109967,341080370.3732268
nagaland,mon,2022,4,TOTAL,98433,267328516.95598692
nagaland,tuensang,2022,4,TOTAL,77807,209280372.2974486
nagaland,phek,2022,4,TOTAL,70980,239825280.21177474
nagaland,zunheboto,2022,4,TOTAL,65962,210919205.67711806
nagaland,peren,2022,4,TOTAL,54416,183544533.27382052
nagaland,kiphire,2022,4,TOTAL,47823,128883977.19356479
odisha,khordha,2018,1,TOTAL,97309,111612981.62039936
odisha,cuttack,2018,1,TOTAL,74247,32347335.513799068
odisha,baleshwar,2018,1,TOTAL,73233,76644072.37523933
odisha,ganjam,2018,1,TOTAL,66712,61661602.801318005
odisha,jajapur,2018,1,TOTAL,65852,59914133.23360729
odisha,bhadrak,2018,1,TOTAL,49618,57059620.143171236
odisha,puri,2018,1,TOTAL,49207,46085793.24190359
odisha,kendujhar,2018,1,TOTAL,45268,37683720.144611925
odisha,jagatsinghapur,2018,1,TOTAL,44145,48530515.611404
odisha,mayurbhanj,2018,1,TOTAL,41768,36276895.80628476
odisha,khordha,2018,2,TOTAL,122383,184281055.79165035
odisha,baleshwar,2018,2,TOTAL,110844,53620979.44013451
odisha,cuttack,2018,2,TOTAL,105934,115991952.17633377
odisha,ganjam,2018,2,TOTAL,97982,102464724.11364329
odisha,jajapur,2018,2,TOTAL,88179,115342231.49799788
odisha,bhadrak,2018,2,TOTAL,68665,75947203.25731838
odisha,puri,2018,2,TOTAL,67639,88205190.577563
odisha,kendujhar,2018,2,TOTAL,60661,69559247.1125069
odisha,jagatsinghapur,2018,2,TOTAL,56374,83027980.00708479
odisha,mayurbhanj,2018,2,TOTAL,56337,96893822.48857293
odisha,khordha,2018,3,TOTAL,816844,516289574.79545754
odisha,baleshwar,2018,3,TOTAL,457211,321251847.8011465
odisha,cuttack,2018,3,TOTAL,409444,218844282.3346122
odisha,jajapur,2018,3,TOTAL,321104,232120514.25363162
odisha,ganjam,2018,3,TOTAL,300325,139907939.5902118
odisha,dhenkanal,2018,3,TOTAL,298872,198489441.76113662
odisha,puri,2018,3,TOTAL,289296,323641107.6078194
odisha,bhadrak,2018,3,TOTAL,284934,232739503.820182
odisha,kendujhar,2018,3,TOTAL,277130,153094929.23630747
odisha,nayagarh,2018,3,TOTAL,276346,169406378.90583152
odisha,khordha,2018,4,TOTAL,363976,325353686.6589139
odisha,baleshwar,2018,4,TOTAL,307567,294968045.48009217
odisha,cuttack,2018,4,TOTAL,274902,443216095.59195787
odisha,ganjam,2018,4,TOTAL,266913,296395803.5128428
